User_id,Merchant_id,Action,Coupon_id,Discount_rate,Date_received,Date
12634431,18907,2,100025195,1000:100,20160614,null
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160614
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160611
12634431,18907,0,null,null,null,20160613
12634431,18907,0,null,null,null,20160619
12634431,18907,2,100060941,800:50:00,20160614,null
13230399,26700,0,null,null,null,20160510
13230399,26700,0,null,null,null,20160510
13230399,16114,0,null,null,null,20160111
13230399,50602,0,null,null,null,20160309
13230399,51904,0,null,null,null,20160103
13230399,51904,0,null,null,null,20160103
13230399,42400,0,null,null,null,20160508
13230399,27507,0,null,null,null,20160323
13230399,51904,0,null,null,null,20160101
13230399,35702,0,null,null,null,20160518
13230399,44314,0,null,null,null,20160530
13230399,14700,0,null,null,null,20160110
10029399,43808,0,null,null,null,20160522
10029399,43808,1,null,null,null,20160508
13928799,25503,0,null,null,null,20160202
13928799,44714,0,null,null,null,20160216
13928799,44714,0,null,null,null,20160216
13928799,44714,0,null,null,null,20160216
13928799,28407,0,null,null,null,20160215
13928799,30612,0,null,null,null,20160216
13928799,40912,0,null,null,null,20160127
13928799,39802,0,null,null,null,20160218
13928799,23514,0,null,null,null,20160202
13332831,40510,2,100169505,300:50:00,20160121,null
13332831,40510,2,100169505,300:50:00,20160121,null
13332831,17904,2,100196720,10:05,20160514,null
13332831,50901,2,100187433,10:05,20160313,null
13332831,48813,2,100022139,500:50:00,20160310,null
13332831,40510,2,100069654,200:30:00,20160121,null
13332831,40510,2,100069654,200:30:00,20160121,null
13332831,40510,2,100069654,200:30:00,20160121,null
13332831,40510,2,100069654,200:30:00,20160121,null
13332831,40510,2,100069654,200:30:00,20160121,null
13332831,34805,2,100115919,20:10,20160205,null
13332831,48813,2,100138955,200:20:00,20160310,null
13332831,17313,2,100101889,150:10:00,20160513,null
13332831,50901,2,100100519,300:10:00,20160313,null
13332831,34805,2,100022317,150:10:00,20160428,null
13332831,34805,2,100122243,10:05,20160428,null
13332831,41706,2,100228541,150:01:00,20160430,null
13332831,17308,1,null,null,null,20160515
13332831,17308,1,null,null,null,20160515
13332831,34805,2,100057031,10:05,20160419,null
13332831,17904,2,100003836,200:10:00,20160514,null
13332831,40510,2,100149584,200:30:00,20160121,null
13332831,40510,2,100149584,200:30:00,20160121,null
13332831,48813,2,100014330,150:10:00,20160311,null
13332831,48813,2,100014330,150:10:00,20160312,null
13332831,48813,2,100014330,150:10:00,20160310,null
13332831,40510,2,100169505,300:50:00,20160121,null
10131831,47003,2,100215730,20:10,20160117,null
10131831,47003,2,100165446,150:50:00,20160117,null
10131831,47003,2,100165446,150:50:00,20160117,null
10131831,30308,0,null,null,null,20160108
10131831,30308,0,null,null,null,20160108
10131831,30308,0,null,null,null,20160108
10131831,30308,0,null,null,null,20160108
10131831,30308,0,null,null,null,20160108
10131831,30308,0,null,null,null,20160108
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,0,null,null,null,20160117
10131831,47003,1,fixed,fixed,20160128,20160128
10131831,47003,1,fixed,fixed,20160128,20160128
10131831,23612,0,null,null,null,20160421
10131831,23612,0,null,null,null,20160421
10131831,23612,0,null,null,null,20160421
10131831,23612,0,null,null,null,20160421
10131831,47003,1,fixed,fixed,20160117,20160117
10131831,47003,1,fixed,fixed,20160117,20160117
10131831,47003,2,100215730,20:10,20160117,null
10727799,33701,0,null,null,null,20160513
10727799,14508,0,null,null,null,20160421
10727799,53702,0,null,null,null,20160303
10727799,10902,0,null,null,null,20160421
10727799,10902,0,null,null,null,20160421
10727799,10902,0,null,null,null,20160421
10727799,10902,0,null,null,null,20160421
10727799,10902,0,null,null,null,20160421
10727799,10902,0,null,null,null,20160421
10727799,10902,0,null,null,null,20160421
10727799,14508,0,null,null,null,20160331
10727799,54011,0,null,null,null,20160303
10727799,55815,1,null,null,null,20160116
14031231,27914,0,null,null,null,20160409
14031231,26203,0,null,null,null,20160218
14031231,26203,0,null,null,null,20160218
14031231,26203,0,null,null,null,20160218
14031231,26203,0,null,null,null,20160218
14031231,20401,1,null,null,null,20160608
14031231,20401,1,null,null,null,20160608
14031231,27914,0,null,null,null,20160409
14627199,34206,0,null,null,null,20160116
14627199,51413,0,null,null,null,20160116
14627199,51413,0,null,null,null,20160122
14627199,51413,0,null,null,null,20160122
14627199,12700,0,null,null,null,20160509
14627199,44003,0,null,null,null,20160303
14627199,12700,1,null,null,null,20160509
14627199,18612,0,null,null,null,20160502
10830231,15910,1,null,null,null,20160422
10830231,21206,1,null,null,null,20160109
10830231,21907,1,null,null,null,20160223
10830231,21907,1,null,null,null,20160223
10830231,39110,0,null,null,null,20160528
10830231,39110,0,null,null,null,20160528
10830231,21709,0,null,null,null,20160515
10830231,21709,0,null,null,null,20160515
10830231,47801,0,null,null,null,20160627
10830231,15910,0,null,null,null,20160421
10830231,21206,0,null,null,null,20160108
10830231,21206,0,null,null,null,20160108
10830231,51305,0,null,null,null,20160508
10830231,17506,0,null,null,null,20160126
10830231,31004,0,null,null,null,20160419
10830231,38708,0,null,null,null,20160630
10830231,15910,0,null,null,null,20160422
10830231,15910,1,null,null,null,20160422
11426199,24002,0,null,null,null,20160409
11426199,44011,0,null,null,null,20160409
11426199,36703,0,null,null,null,20160320
14729631,23612,0,null,null,null,20160314
14729631,23612,0,null,null,null,20160314
14729631,35413,0,null,null,null,20160521
14729631,35413,0,null,null,null,20160521
14729631,35413,0,null,null,null,20160521
14729631,13706,0,null,null,null,20160517
14729631,35413,0,null,null,null,20160519
14729631,14015,0,null,null,null,20160123
14729631,14814,0,null,null,null,20160502
14729631,14814,0,null,null,null,20160502
14729631,14814,0,null,null,null,20160502
14729631,14814,0,null,null,null,20160502
14729631,14015,0,null,null,null,20160102
14729631,14015,0,null,null,null,20160102
14729631,14015,0,null,null,null,20160102
14729631,14015,0,null,null,null,20160102
14729631,44003,0,null,null,null,20160302
14729631,28613,0,null,null,null,20160306
14729631,28613,0,null,null,null,20160306
14729631,10405,0,null,null,null,20160302
15325599,12915,0,null,null,null,20160420
15325599,45503,0,null,null,null,20160415
15325599,39812,0,null,null,null,20160516
15325599,50211,0,null,null,null,20160415
15325599,55210,0,null,null,null,20160331
15325599,21202,0,null,null,null,20160316
15325599,21202,0,null,null,null,20160316
15325599,21202,0,null,null,null,20160316
15325599,21202,0,null,null,null,20160316
15325599,21202,0,null,null,null,20160316
15325599,21202,0,null,null,null,20160316
15325599,21202,0,null,null,null,20160316
15325599,21202,0,null,null,null,20160316
15325599,45503,0,null,null,null,20160416
15325599,45503,0,null,null,null,20160416
15325599,45503,0,null,null,null,20160416
15325599,17711,0,null,null,null,20160514
15325599,19606,0,null,null,null,20160516
15325599,19606,0,null,null,null,20160516
15325599,52110,0,null,null,null,20160513
15325599,48510,0,null,null,null,20160626
15325599,52110,0,null,null,null,20160513
15325599,30312,0,null,null,null,20160516
15325599,30312,0,null,null,null,20160516
15325599,30312,0,null,null,null,20160516
15325599,52601,0,null,null,null,20160302
15325599,44003,0,null,null,null,20160424
15325599,37213,0,null,null,null,20160331
15325599,50613,0,null,null,null,20160225
15325599,18105,0,null,null,null,20160415
15325599,28609,0,null,null,null,20160117
15325599,39606,0,null,null,null,20160524
15325599,37213,0,null,null,null,20160531
15325599,19903,0,null,null,null,20160401
15325599,19903,0,null,null,null,20160401
15325599,15705,0,null,null,null,20160602
15325599,54102,0,null,null,null,20160513
11528631,17906,0,null,null,null,20160617
11528631,26203,0,null,null,null,20160617
11528631,26203,0,null,null,null,20160617
11528631,26203,0,null,null,null,20160621
11528631,26203,0,null,null,null,20160621
11528631,26203,0,null,null,null,20160621
11528631,26203,0,null,null,null,20160621
11528631,26203,0,null,null,null,20160621
11528631,26203,0,null,null,null,20160621
11528631,27909,0,null,null,null,20160621
11528631,27909,0,null,null,null,20160621
11528631,27909,0,null,null,null,20160621
11528631,27909,1,null,null,null,20160621
11528631,25706,0,null,null,null,20160523
11528631,17906,0,null,null,null,20160617
12124599,59812,0,null,null,null,20160621
12124599,15903,0,null,null,null,20160622
12124599,27710,0,null,null,null,20160604
12124599,27710,0,null,null,null,20160604
12124599,27710,0,null,null,null,20160606
12124599,38715,0,null,null,null,20160613
12124599,27710,0,null,null,null,20160609
12124599,56304,0,null,null,null,20160101
12124599,17111,0,null,null,null,20160530
12124599,35702,0,null,null,null,20160503
12124599,57809,0,null,null,null,20160629
12124599,25200,0,null,null,null,20160622
12124599,29308,2,100174136,30:01:00,20160526,null
12124599,32307,0,null,null,null,20160616
15428031,37209,1,null,null,null,20160602
15428031,37209,0,null,null,null,20160119
15428031,37209,0,null,null,null,20160503
15428031,37209,0,null,null,null,20160503
15428031,37209,0,null,null,null,20160503
15428031,37209,0,null,null,null,20160226
15428031,11203,0,null,null,null,20160503
15428031,31310,0,null,null,null,20160317
15428031,31310,0,null,null,null,20160317
15428031,37209,0,null,null,null,20160505
15428031,37209,0,null,null,null,20160505
15428031,37209,0,null,null,null,20160505
15428031,37209,0,null,null,null,20160505
15428031,37209,0,null,null,null,20160505
15428031,37209,0,null,null,null,20160505
15428031,37209,0,null,null,null,20160505
15428031,37209,0,null,null,null,20160526
15428031,37209,0,null,null,null,20160526
15428031,27115,0,null,null,null,20160331
15428031,27115,0,null,null,null,20160331
15428031,27115,0,null,null,null,20160331
15428031,27115,0,null,null,null,20160331
15428031,37209,0,null,null,null,20160107
15428031,37209,0,null,null,null,20160107
15428031,37209,0,null,null,null,20160121
15428031,37209,0,null,null,null,20160121
15428031,37209,0,null,null,null,20160114
15428031,37209,0,null,null,null,20160612
15428031,37209,0,null,null,null,20160523
15428031,37209,0,null,null,null,20160523
15428031,46503,0,null,null,null,20160603
15428031,37209,0,null,null,null,20160120
15428031,37209,0,null,null,null,20160628
15428031,37209,0,null,null,null,20160518
15428031,37209,0,null,null,null,20160518
15428031,37209,0,null,null,null,20160518
15428031,37209,0,null,null,null,20160602
15428031,46413,0,null,null,null,20160619
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160602
15428031,37209,0,null,null,null,20160128
15428031,37209,0,null,null,null,20160128
15428031,37209,0,null,null,null,20160606
15428031,37209,0,null,null,null,20160606
15428031,37209,0,null,null,null,20160606
15428031,37209,0,null,null,null,20160330
15428031,37209,0,null,null,null,20160330
15428031,37209,0,null,null,null,20160330
15428031,37209,0,null,null,null,20160531
15428031,37209,0,null,null,null,20160531
15428031,37209,0,null,null,null,20160531
15428031,37209,0,null,null,null,20160531
15428031,37209,0,null,null,null,20160328
15428031,37209,0,null,null,null,20160328
15428031,37209,0,null,null,null,20160328
15428031,37209,0,null,null,null,20160401
15428031,37209,0,null,null,null,20160401
15428031,37209,0,null,null,null,20160401
15428031,37209,0,null,null,null,20160401
15428031,37209,0,null,null,null,20160401
15428031,37209,1,null,null,null,20160602
12227031,47803,0,null,null,null,20160123
12227031,41112,0,null,null,null,20160519
12822999,10701,1,null,null,null,20160106
12822999,31915,1,null,null,null,20160403
12822999,31915,0,null,null,null,20160403
13521399,32803,0,null,null,null,20160616
10320399,13604,0,null,null,null,20160222
13623831,30912,1,null,null,null,20160407
13623831,46913,1,null,null,null,20160613
13623831,46913,1,null,null,null,20160613
13623831,46913,1,null,null,null,20160613
13623831,46913,1,null,null,null,20160613
13623831,46913,1,null,null,null,20160613
13623831,46913,1,null,null,null,20160613
13623831,46913,1,null,null,null,20160613
13623831,16307,1,null,null,null,20160525
14219799,55815,0,null,null,null,20160303
14219799,28115,0,null,null,null,20160225
14219799,37012,0,null,null,null,20160120
14219799,37012,0,null,null,null,20160120
14219799,37012,0,null,null,null,20160120
14219799,12405,0,null,null,null,20160122
14219799,37012,0,null,null,null,20160120
14219799,35702,0,null,null,null,20160226
14219799,35702,0,null,null,null,20160217
14219799,40611,0,null,null,null,20160314
14219799,10502,0,null,null,null,20160303
14219799,10502,0,null,null,null,20160303
14219799,52010,0,null,null,null,20160413
14219799,52010,0,null,null,null,20160413
14219799,57612,0,null,null,null,20160219
14219799,57612,0,null,null,null,20160219
14219799,10502,0,null,null,null,20160308
14219799,10502,0,null,null,null,20160308
14219799,10502,0,null,null,null,20160308
14219799,29103,0,null,null,null,20160225
14219799,49812,0,null,null,null,20160301
14219799,37012,0,null,null,null,20160506
14219799,41204,2,100213342,5:01,20160321,null
14219799,52010,0,null,null,null,20160412
10422831,55513,0,null,null,null,20160607
10422831,55513,0,null,null,null,20160607
10422831,55513,0,null,null,null,20160607
10422831,55513,0,null,null,null,20160607
10422831,19601,0,null,null,null,20160422
10422831,45503,0,null,null,null,20160104
10422831,13009,0,null,null,null,20160530
10422831,34414,0,null,null,null,20160324
10422831,13009,0,null,null,null,20160530
10422831,13009,0,null,null,null,20160329
10422831,13009,0,null,null,null,20160329
10422831,13009,0,null,null,null,20160329
10422831,13009,0,null,null,null,20160329
10422831,13009,0,null,null,null,20160329
10422831,13009,0,null,null,null,20160329
10422831,13009,0,null,null,null,20160329
10422831,13009,0,null,null,null,20160530
10422831,13009,0,null,null,null,20160530
10422831,13009,0,null,null,null,20160530
10422831,13009,0,null,null,null,20160530
10422831,13009,0,null,null,null,20160530
10422831,14409,0,null,null,null,20160524
10422831,13009,0,null,null,null,20160325
10422831,54209,0,null,null,null,20160424
10422831,54209,0,null,null,null,20160301
10422831,45907,0,null,null,null,20160325
10422831,10007,0,null,null,null,20160224
10422831,10007,0,null,null,null,20160224
10422831,10007,0,null,null,null,20160224
10422831,44907,0,null,null,null,20160318
10422831,16109,0,null,null,null,20160610
10422831,15101,0,null,null,null,20160328
10422831,59313,0,null,null,null,20160331
10422831,55904,0,null,null,null,20160206
10422831,54209,0,null,null,null,20160219
10422831,54209,0,null,null,null,20160219
10422831,49507,0,null,null,null,20160607
10422831,12800,0,null,null,null,20160220
10422831,13009,0,null,null,null,20160414
10422831,51915,0,null,null,null,20160422
10422831,25804,0,null,null,null,20160206
10422831,16109,0,null,null,null,20160220
10422831,15015,0,null,null,null,20160101
10422831,40803,0,null,null,null,20160119
10422831,13009,0,null,null,null,20160229
10422831,13009,0,null,null,null,20160312
10422831,13009,0,null,null,null,20160312
10422831,40803,0,null,null,null,20160110
10422831,40803,0,null,null,null,20160110
10422831,13009,0,null,null,null,20160321
10422831,26705,0,null,null,null,20160222
14322231,58011,0,null,null,null,20160322
14322231,58011,0,null,null,null,20160322
14322231,51910,0,null,null,null,20160322
14322231,51910,0,null,null,null,20160322
14322231,39311,0,null,null,null,20160614
14918199,37901,0,null,null,null,20160510
14918199,17313,0,null,null,null,20160509
14918199,55704,0,null,null,null,20160512
14918199,32606,0,null,null,null,20160511
14918199,32606,0,null,null,null,20160511
14918199,32606,0,null,null,null,20160511
14918199,32606,0,null,null,null,20160511
14918199,32606,0,null,null,null,20160511
14918199,32606,0,null,null,null,20160511
14918199,46710,0,null,null,null,20160510
14918199,46710,0,null,null,null,20160510
14918199,46710,0,null,null,null,20160510
14918199,46710,0,null,null,null,20160510
14918199,46710,0,null,null,null,20160510
14918199,55704,0,null,null,null,20160510
14918199,32606,0,null,null,null,20160512
14918199,55704,0,null,null,null,20160509
14918199,32606,1,null,null,null,20160511
14918199,19413,0,null,null,null,20160119
11121231,39401,0,null,null,null,20160215
11121231,55308,0,null,null,null,20160617
11121231,22110,0,null,null,null,20160215
11121231,18010,1,null,null,null,20160320
11121231,18010,0,null,null,null,20160320
11717199,27912,0,null,null,null,20160328
11717199,42401,0,null,null,null,20160623
11717199,22800,0,null,null,null,20160623
11717199,27912,0,null,null,null,20160328
15020631,46510,0,null,null,null,20160401
15020631,46510,0,null,null,null,20160401
15020631,19200,0,null,null,null,20160313
15020631,19200,0,null,null,null,20160313
15020631,18012,0,null,null,null,20160120
15020631,27912,0,null,null,null,20160420
15020631,19200,0,null,null,null,20160422
15020631,19200,0,null,null,null,20160422
15020631,10708,0,null,null,null,20160424
15020631,10708,0,null,null,null,20160424
15020631,18010,0,null,null,null,20160105
15020631,10808,0,null,null,null,20160202
15020631,13615,0,null,null,null,20160114
15020631,25600,0,null,null,null,20160105
15020631,16502,0,null,null,null,20160114
15020631,16502,0,null,null,null,20160114
15020631,25013,0,null,null,null,20160125
15020631,10708,0,null,null,null,20160226
15020631,43802,0,null,null,null,20160411
15020631,31707,0,null,null,null,20160510
15020631,18200,0,null,null,null,20160323
15020631,18200,0,null,null,null,20160323
15020631,18200,0,null,null,null,20160323
15020631,18200,0,null,null,null,20160323
15020631,26715,0,null,null,null,20160305
15020631,25013,0,null,null,null,20160126
15020631,38415,0,null,null,null,20160108
15020631,37001,0,null,null,null,20160408
15020631,31904,0,null,null,null,20160607
15020631,18200,0,null,null,null,20160126
11819631,29808,0,null,null,null,20160609
11819631,18201,0,null,null,null,20160526
11819631,46704,0,null,null,null,20160530
11819631,46704,0,null,null,null,20160619
12415599,28704,0,null,null,null,20160420
12415599,28704,0,null,null,null,20160420
12415599,55202,0,null,null,null,20160314
12415599,13713,0,null,null,null,20160326
12415599,52610,0,null,null,null,20160322
12415599,52610,0,null,null,null,20160322
12415599,52610,0,null,null,null,20160322
12415599,52610,0,null,null,null,20160322
12415599,52610,0,null,null,null,20160322
12415599,52610,0,null,null,null,20160322
12415599,52610,0,null,null,null,20160322
12415599,23612,0,null,null,null,20160413
12415599,35106,0,null,null,null,20160327
12415599,35106,0,null,null,null,20160327
12415599,35106,0,null,null,null,20160327
12415599,21600,0,null,null,null,20160118
12415599,21600,0,null,null,null,20160118
12415599,21600,0,null,null,null,20160118
12415599,30411,0,null,null,null,20160420
12415599,21600,0,null,null,null,20160118
12415599,30411,0,null,null,null,20160420
12415599,31903,0,null,null,null,20160312
12415599,30313,0,null,null,null,20160405
12415599,30313,0,null,null,null,20160405
12415599,18009,0,null,null,null,20160328
12415599,18009,0,null,null,null,20160328
12415599,26908,0,null,null,null,20160408
12415599,26908,0,null,null,null,20160408
12415599,43402,0,null,null,null,20160326
12415599,43402,0,null,null,null,20160326
12415599,48510,0,null,null,null,20160404
12415599,27008,0,null,null,null,20160511
12415599,27008,0,null,null,null,20160511
12415599,23702,0,null,null,null,20160304
12415599,30411,0,null,null,null,20160520
12415599,30411,0,null,null,null,20160520
12415599,30411,0,null,null,null,20160520
12415599,30313,0,null,null,null,20160408
12415599,30313,0,null,null,null,20160404
12415599,53702,0,null,null,null,20160303
12415599,49601,0,null,null,null,20160404
12415599,13713,0,null,null,null,20160329
12415599,36807,0,null,null,null,20160403
12415599,54502,0,null,null,null,20160115
12415599,55608,0,null,null,null,20160303
12415599,26908,0,null,null,null,20160423
12415599,43912,0,null,null,null,20160406
12415599,43912,0,null,null,null,20160406
12415599,49208,0,null,null,null,20160314
12415599,30313,0,null,null,null,20160401
12415599,20214,0,null,null,null,20160315
12415599,17807,0,null,null,null,20160421
12415599,29206,0,null,null,null,20160329
12415599,35106,0,null,null,null,20160326
12415599,29206,0,null,null,null,20160401
12415599,47512,0,null,null,null,20160319
12415599,34801,0,null,null,null,20160311
12415599,20205,0,null,null,null,20160401
12415599,26908,0,null,null,null,20160409
12415599,30411,0,null,null,null,20160324
12415599,30411,0,null,null,null,20160324
12415599,26908,0,null,null,null,20160409
12415599,30313,0,null,null,null,20160406
12415599,44306,0,null,null,null,20160406
12415599,41009,0,null,null,null,20160122
12415599,58011,0,null,null,null,20160318
12415599,24014,0,null,null,null,20160411
12415599,39501,0,null,null,null,20160206
